"date","manuf_orders_us.sa","manuf_orders_de.sa","manuf_orders_uk.sa","manuf_orders_nl.sa","x_cn_2","constr_cn","freight_mar_cn","ipi_cn","rti_cn","pmi_manuf_cn.sa","export_orders_cn.sa","pmi_nm_cn2.sa","x_cn.sa","x_us.sa","x_de.sa","x_jp.sa","x_nl.sa","x_kr.sa","x_fr.sa","x_it.sa","x_uk.sa","x_in.sa","x_oecd.sa","x_briics.sa","ipi_us.sa","ipi_jp.sa","ipi_de.sa","ipi_kr.sa","ipi_it.sa","ipi_fr.sa","ipi_uk.sa","ipi_mx.sa","ipi_oecd.sa","rti_val_us.sa","rti_val_jp.sa","rti_val_de.sa","rti_val_uk.sa","rti_val_fr.sa","rti_val_it.sa","rti_val_ca.sa","rti_vol_us.sa","rti_vol_jp.sa","rti_vol_de.sa","rti_vol_uk.sa","rti_vol_fr.sa","rti_vol_it.sa","rti_vol_br.sa","rti_vol_ca.sa","rti_vol_oecd.sa","constr_us.sa","constr_oecd.sa","x_servs_oecd.sa","fdi_world","fdi_oecd","cci_us.sa","cci_cn.sa","cci_de.sa","cci_jp.sa","cci_uk.sa","cci_oecd.sa","bci_us.sa","bci_cn.sa","bci_de.sa","bci_jp.sa","bci_uk.sa","bci_nl.sa","bci_oecd.sa","x_servs_de","x_servs_fr","x_servs_ie","x_servs_nl","x_servs_uk","mar_freight_de","mar_freight_nl","ipi_eu27.sa","is_fr.sa","tourists_de","tourists_es","tourists_fr","tourists_it","tourists_uk","x_servs_us.sa","manuf_orders_us_2.sa","x_servs_cn","x_servs_sg","x_hk","x_servs_jp","ind_orders_ez.sa","p_manuf","tourists_mx","bci_servs_eu.sa","container_index.sa","is_jp.sa","is_uk.sa","is_br.sa","tourists_tk","container_sg","air_freight_total_lhr","air_freight_intl_lhr","air_freight_hkg","p_comm","x_vol_world2","tourists_us","tourists_neasia","tourists_seasia","tourists_world","container_hk","transit_pa_canal","transit_suez_canal","air_freight_mem","container_exports_la","container_total_la","x_servs_world","x_world","x_servs_uk2.sa","fdi_cn","fdi_in","baltic","harpex","pmi_manuf_us.sa","pmi_nm_us.sa","pmi_nm_cn.sa","tourists_th"
2015-12-01,-18,-7.8,-12.3,-5,223683502,22810.7888,783500,5.9,11.1,49.7,47.5,54.4,189.86136337473,119.836,106.007579867433,48.4897526501767,45.6759109616472,40.9220569236225,41.511400571283,38.1452994123378,33.8007359942539,22.1499587181246,763.713464229552,269.899573055589,99.1194237733166,98.4917923506374,100.267379679144,100.3,99.0917423548037,101.069157757019,99.1478696741855,100.847489955952,100.020687679628,100.698080758627,99.1165194199034,102,100.249247958745,101.59153403883,99.8916756936922,102.072502176596,100.382977053291,99.315149719342,102.008500708392,101.384896785994,102.191484042996,100.2,96.9073961146441,101.029313175869,100.908172597786,104.905831483376,104.016095809674,879185.9,554538.91424257,347212.99589613,100.56839692747,97.5053903724115,100.89999646899,99.8820659097836,101.581244189779,100.40917452781,98.9601131613241,97.8476320481648,100.551593863497,100.65318269822,100.248448320125,100.669758620084,99.8147289046266,29909,21589,32201,38947,89319,69924,147067,101,101.5,2452835,2525861,1993735,1775557,1615982,62831,427618,59028.7608719965,37898.5768074073,309178.515,15934.04589734,98.73,106.4,3533.839,13.5,99.5,102.8,NA,93.9,6878830,2515.2,127152.538,126984.138,NA,78.92,150.1566,0.2,4.5,7.4,3.2,1577,1029,83746,802292580,295229.75,626276.65,1255428.01,4077000,2.1525e+10,1.2233e+10,1145280000,478,363,48.8,55,54.4,3024291
2016-01-01,-14,-6.7,-11.3,-5,177185706,NA,67573,NA,NA,49.4,46.9,53.5,168.992762101554,116.259,105.396792186437,50.6597914611809,44.959836463191,39.151205266205,41.4883523418527,36.5270125550766,32.5068171422719,21.7403611380285,753.131390921223,242.531850345256,99.7852936010859,100.091659028414,102.172459893048,98.7,102.391467377718,102.57914517379,99.5488721804511,101.267706951673,101.122087137332,100.251302311419,99.1165194199034,101.7,101.59003008165,101.091575702025,98.7917673527206,103.633910888721,99.9098627151066,99.6145923818124,102.008500708392,102.325581395349,102.49145904508,99.7,94.3984667653977,102.796848129184,100.910560977025,106.683030966331,102.425982638404,NA,NA,NA,100.581348793535,97.3934216397443,100.836609506686,99.7776601530836,101.588219808402,100.339496026146,99.0436267470397,97.7667529353122,100.448059165307,100.604802399614,100.281713320299,100.637548896429,99.8315906747794,19130,17360,NA,NA,NA,NA,NA,103.8,101.8,1857345,2536458,1747674,2002137,1346467,62053,428705,NA,NA,299871.547,15348.65206498,99.8,105.4,2841.48,12.9,99.6,103.7,NA,93.5,NA,2488.4,119214.134,119064.061,NA,72.32,NA,5.5,8.5,9.4,4.7,1673,1052,80613,781588845,329182.75,704398.45,NA,NA,2.1476e+10,1.407e+10,3144620000,317,364,47,53.4,53.5,3001327
2016-02-01,-3,-10.5,-18.4,-4.1,126144745,2235.6048,127312,NA,NA,49,47.4,52.7,181.976738609742,118.359,110.332191753693,49.4107360400837,45.24929828499,39.4903272030591,41.750471990811,38.0817448477087,32.889883659103,21.3699399814845,767.598861860645,259.172896029216,99.205835113795,99.1917340221648,101.871657754011,101.3,101.491542371469,100.629161423655,99.047619047619,101.113730135401,100.492235902657,100.954433204784,98.3163860643441,101.3,101.383755908896,101.991500708274,99.0917423548038,104.915184508376,100.743185222337,98.7112309882973,101.708475706309,102.53462241965,103.191400716607,100.4,95.8620088857914,104.692634299428,101.202770512394,107.873483469568,102.353700046271,NA,NA,NA,100.544413079653,97.0743989070635,100.772023560857,99.628494961514,101.468256184179,100.22008735037,99.2524942372574,97.8140450337665,100.361387673057,100.550605092112,100.298607436113,100.602884727784,99.8865056625686,20111,17576,NA,NA,NA,NA,NA,101.7,103.1,2211724,2870028,1915989,2438462,1264088,61587,421092,NA,NA,204484.286,17086.36117612,98.9,105.9,2731.343,11.6,99.8,103.9,NA,92.5,NA,2383.8,121424.484,121212.571,NA,75.13,NA,6.5,7.6,12.3,7.4,1140,977,77716,742301912,330352.75,713721,NA,NA,2.14e+10,8.443e+09,1850830000,329,366,49.1,53.3,52.7,3088876
2016-03-01,2,-9.7,-13.8,-5.1,160813329,3576.5758,194302,6.8,10.5,50.2,50.2,53.8,171.202237348049,117.513,111.613218220054,51.1176398596014,45.7470959575187,41.1032068987234,41.4011841660852,37.8147412999697,32.5086701526546,20.0656341381159,766.51931409364,245.792830666025,99.0280859025941,99.6916923589701,100.668449197861,101.3,100.791600699942,99.8091682569312,99.2481203007519,100.562667557508,100.135619272973,100.628097301516,98.6164360726788,100.7,100.661796304254,101.091575702025,98.4917923506374,103.42495766401,100.216688676472,98.9131755994772,100.908409034086,102.221060883198,102.191484042996,99.8,94.7120829340535,102.855144136879,100.9316300737,109.613690964124,103.05917734158,874605.6,555388.38932573,397892.12122564,100.505003450403,96.521546487566,100.750108278228,99.6004798997835,101.329774662722,100.148531137058,99.4836808669848,98.0819656797581,100.343118406657,100.502100744654,100.407770820226,100.618042780997,99.9591593346857,21495,19246,30235,34160,78453.2,71605,148092,100.6,102.1,2421573,3743929,2755941,3437104,1507343,61891,419491,49931.5337507982,35578.1094291272,275360.412,19430.9935619,98.81,105.7,3207.36,10.3,99.6,103.6,NA,93.4,4014546.0001,2518,131660.641,131449.369,NA,81.63,141.5437,7.1,9.5,10.2,7.7,1511,1037,80496,861746023,316013.5,612863.2,1169456.16,3673000,2.1473e+10,1.2898e+10,1359760000,429,363,51,55.1,53.8,2948690
2016-04-01,1,-11.2,-9.9,-3.5,172757807,5113.6473,262700,6,10.1,50.1,50.1,53.5,172.438411068541,119.431,113.801990153455,52.2956039517967,48.2519277012793,40.3282060997587,42.3644290985556,39.3663034738314,35.621397835912,21.5183292729283,793.198494642498,249.957839607526,98.6449003802214,99.2917256895259,101.370320855615,100.1,102.791434047163,100.879159340339,101.854636591479,100.164773821306,100.366201536531,101.168947714624,98.9164860810135,100.9,101.486892995273,100.391634030497,99.2917256895259,104.69245414797,100.398854776214,99.0155015825961,100.808400700058,103.057224980402,101.691525706191,100.3,94.921160379824,103.731916092613,101.17761731307,106.459122280884,101.265161964423,NA,NA,NA,100.526825444273,96.3058613585775,100.793188860438,99.6063255332337,101.190728002,100.150557306706,99.6059814974744,98.2390246894583,100.389973485671,100.468672086742,100.497664006215,100.690307827314,99.9933284419831,20595,18828,NA,NA,NA,NA,NA,102.1,102.1,2820701,4747200,2746468,4012502,1965269,62391,429616,NA,NA,285274.161,15050.57094418,99.2,106.7,2683.783,11.9,100.6,103.9,NA,92.2,NA,2528.1,127091.087,126986.856,NA,85.77,NA,1.1,6.3,7.8,1.5,1581,949,75887,817424600,301973.5,656177.05,NA,NA,2.1654e+10,9.888e+09,4112190000,703,359,51,55.6,53.5,2643251
2016-05-01,-6,-8.5,-6.8,-1.9,181059364,7196.0922,332233,6,10,50.1,50,53.1,172.956216458137,119.939,110.249715076731,52.5438670775605,47.2727936045645,40.007498016314,41.78188802644,39.318989711932,33.7425095703161,21.9637936448992,779.487584770703,252.332697321678,98.6706168680947,98.4917923506374,99.5655080213904,103.4,100.691609032581,99.9291672569395,101.052631578947,100.73701246827,100.065719866357,101.484633961374,98.6164360726788,101.5,103.13708637731,102.091492375635,99.491709024248,103.70509275648,100.45766575185,98.6164360726788,101.508459038253,104.938594199112,102.791434047163,100.2,94.1893893196271,102.374785033472,101.389800492831,106.573266325692,101.673771296934,NA,NA,NA,100.64788204926,96.4692966158903,100.85579870221,99.6552370758221,101.03459740938,100.214138757759,99.7118307839843,98.2748379775977,100.472934015066,100.447919232839,100.632032865473,100.766814689173,100.028808921619,21376,19798,NA,NA,NA,NA,NA,100.5,102.8,3090879,6369008,4222494,6336850,2677713,63017,429324,NA,NA,291500.074,17033.61160178,98.95,106.8,2702.657,12.2,101,103.4,NA,92.3,NA,2665.4,129670.903,129588.418,NA,90.78,NA,0.4,5.1,7.3,1.5,1631,926,82060,766137096,358700.25,770409.3,NA,NA,2.1834e+10,8.887e+09,2839220000,612,357,51.3,53.8,53.1,2476505
2016-06-01,5,-8.8,-6.5,-1.1,180183971,9501.8876,400886,6.2,10.6,50,49.6,53.7,172.183307491106,120.294,111.871599325851,55.5820368781606,48.1280432794739,43.4182534831795,41.7197321173745,38.1889382263728,33.7090084143652,22.8220168421662,791.683363806187,253.239639542164,98.9217713799302,99.1917340221648,101.671122994652,103.5,99.8916756936922,99.1591736735527,100.050125313283,100.938205877928,100.570663334157,102.624654335181,98.6164360726788,101,101.796304254405,102.091492375635,99.491709024248,104.400838109088,101.288342396902,98.7151512239027,100.908409034086,103.475307029004,102.49145904508,99.7,94.2939280425124,102.568327779019,101.725301929241,107.540835110414,101.904942915964,895309.4,396694.49322339,229283.90375031,100.626068698591,97.1221895493786,100.934964759168,99.739842561254,100.767973336631,100.222215821478,99.7850039376851,98.2586540257147,100.555224722274,100.439701765924,100.697608683891,100.812461853607,100.060456120512,22998,20894,32439,36117,85281.8,75875,143791,101.7,102.2,3274419,6578797,5134385,6172006,2584162,63683,422278,51031.577133326,38866.1515820456,296519.074,14376.23962329,100.99,107.1,2971.9,11.3,101.7,103.9,NA,91.9,6330571.0002,2597.7,125535.89,125429.915,NA,94.72,148.395,-1,15.1,9.1,2.4,1659,843,80030,806464628,310829.75,676006.9,1252424.157,4007000,2.1956e+10,1.5227e+10,1860540000,660,353,52.5,55.9,53.7,2433255
2016-07-01,-4,-5.9,-3.6,-1.2,182642116,11167.1603,469259,6,10.2,49.9,49,53.9,175.512560514655,121.843,107.630067391449,54.6309248912016,47.3778154807604,41.363060172335,41.4942229130925,38.2174756484018,32.1720257112992,22.380726537572,780.654307875786,255.646913583175,99.1721376469266,99.7916840263311,100.167112299465,102.4,101.791517373552,99.5791701735819,99.4486215538847,101.282272551636,100.21851323114,102.564813408087,100.216702783797,102.5,103.652771809196,101.891509040913,99.7916840263311,104.219439155768,101.243193271214,100.619179501805,102.308525710476,105.252155735563,102.691442379802,100,93.4576182594303,103.030032159964,102.08453725559,108.125345798642,101.817272657541,NA,NA,NA,100.480978245412,97.8217348497334,101.007597706059,99.8140878492488,100.409679866313,100.175116355466,99.6997667429516,98.3035405940168,100.617419621255,100.447505017042,100.633071708133,100.758434387007,100.035650675372,21210,21272,NA,NA,NA,NA,NA,101.6,102.3,4389092,7751182,7569244,8744860,2976182,63985,426916,NA,NA,304465.488,14138.88052179,99.89,106.2,3331.388,11.6,101.4,104,NA,91.9,NA,2571.3,124451.076,124357.656,NA,93.64,NA,1.5,16.7,11.4,3.8,1628,946,84740,763486025,308438.2,687891.8,NA,NA,2.212e+10,7.709e+09,3353430000,656,345,52.5,56.4,53.9,2946286
2016-08-01,-9,-10.7,-9.9,-5.2,190592312,12922.4526,537946,6.3,10.6,50.4,49.7,53.5,176.9039081001,123.466,112.499971980947,55.6585742985677,47.7821238442141,41.1551774567058,41.9741103950686,38.9435696273466,32.0344040366099,22.1534705851317,796.17034016974,255.798249679184,98.8022537562125,100.491625697859,101.771390374332,101.1,103.191400716607,101.079157673686,99.9498746867168,101.684472233666,100.742842381516,102.58611272112,98.5164194032339,102.8,103.240223463687,101.691525706191,99.7916840263311,104.802671233532,101.060506988183,98.8128579771654,102.508542378532,104.938594199112,102.591450712441,100.2,93.0394633678892,103.50106390214,101.871606149806,108.694295625252,102.668141282938,NA,NA,NA,100.37616450721,98.1024948095185,101.104691829824,99.8962769820886,100.406889475171,100.175859723863,99.5466997581089,98.4981541512119,100.672410879402,100.467270957866,100.595604364076,100.631765207032,99.9869546770158,21470,20457,NA,NA,NA,NA,NA,101.7,103.7,3875118,7948354,7018754,7712388,2976182,64186,427074,NA,NA,309670.118,15927.48681553,101.2,107.2,2706.14,10.6,101.6,104.1,NA,91.1,NA,2682.3,122909.463,122812.902,NA,94.54,NA,1.9,6.9,9.4,1.3,1792,908,87844,790075291,375742.5,798932.75,NA,NA,2.2478e+10,8.755e+09,1572230000,711,337,50,52.3,53.5,2883594
2016-09-01,-1,-4.9,-8.3,-2.7,184498014,14916.611,605426,6.1,10.7,50.4,50.1,53.7,171.157598725983,124.402,112.156530788326,56.7472471727301,48.7131877601962,40.210766395911,41.6476329628518,39.3501139779872,31.7488739914912,21.9955243821142,800.216497572641,251.731492883094,99.1820892380193,100.791600699942,101.671122994652,101.6,101.991500708274,100.479162673644,100.451127819549,101.385946971527,100.778985603162,103.038469559837,99.0165027504584,101.7,104.065320154706,101.791517373552,99.2917256895259,105.985208714038,101.306971226641,99.2149326156898,101.308442370198,105.565717272015,102.791434047163,99.7,91.8895374161512,104.655324854503,102.102556743403,108.500390517296,102.378093453833,900324.4,499477.21197255,330457.33542803,100.357212450768,98.2656515146628,101.187570099362,99.9412137989144,100.640670960029,100.204562140182,99.591936345604,98.7774387841563,100.789666873333,100.498981523933,100.652003260231,100.60936254921,100.047690833697,22579,20369,35561,35622,80643.3,74535,146744,101.7,103.4,3469179,6999051,4592157,6973115,2476399,64169,427969,51607.6641008877,38921.1579489345,328019.296,14287.30981779,100.09,107.2,2323.693,10.5,102,103.9,NA,90.8,9466509,2597,126109.413,126005.898,NA,95.12,146.4838,3.4,7.8,8.4,3.9,1712,945,81732,791908818,347729.15,747707.4,1303649.593,3989000,2.3092e+10,9.213e+09,4372470000,875,328,51.2,55.9,53.7,2416821
2016-10-01,-9,-4.4,-8.9,-3.2,177867030,16872.7328,674230,6.1,10,51.2,49.2,54,177.228615920311,122.836,110.604856352322,55.9705435530479,48.123939600928,41.150447602907,40.7085275758844,38.2701054811812,31.6510825246907,23.8461408130982,791.658161472674,258.296435050196,99.4907856231039,101.091575702025,102.272727272727,100.7,102.191484042996,99.3691719235673,99.1478696741855,101.84940998437,101.238270575727,103.433774667214,101.416902817136,105.5,106.024924795875,103.791350720773,100.391634030497,106.793467341491,101.454484008505,101.01285141149,104.708725727144,107.551607002874,104.791267394384,100.6,92.3076923076923,104.97711881698,103.039866920204,109.368537509521,103.089293391163,NA,NA,NA,100.433293629323,98.6401553487218,101.255277975127,99.8920455471584,100.742220869705,100.226863406447,99.7582341125167,99.1500852509129,100.899754879243,100.546279248169,100.836331665429,100.656598502808,100.156552201481,21458,18227,NA,NA,NA,NA,NA,103,103.7,3055805,5837336,2980299,4849977,2177789,63528,442306,NA,NA,313726.169,15167.29585838,101.97,106.5,2788.608,12.3,102.5,104,NA,89.3,NA,2533.1,141443.879,141354.588,NA,99.81,NA,2.1,6,6.6,3.6,1687,973,81960,785311527,386377.65,814574.5,NA,NA,2.3756e+10,8.812e+09,3206680000,857,319,52,54.3,54,2252775
2016-11-01,-2,-5.2,-6.3,-3.3,193546446,19045.7259,742601,6.2,10.8,51.7,50.3,54.7,177.255984476433,121.161,109.701348686225,54.5922900856329,48.5477356526,43.4964868495426,41.564005634838,38.2860096772218,32.3673171328825,21.2547867302434,795.740733639908,259.643923312526,99.5829117386653,101.991500708274,102.072192513369,105.4,102.991417381885,102.489145923784,100.050125313283,102.768180484652,102.048187064165,103.098564050183,100.716786131022,103.5,105.81865062312,103.091409049246,99.7916840263311,107.548913615446,100.978591758779,100.315524034882,102.508542378532,107.133524954272,103.891342388134,99.8,91.784998693266,106.003128552413,102.530746167223,111.019572880909,104.714504702464,NA,NA,NA,100.758926346303,99.0378253411068,101.295786461822,99.8497784565527,100.683926864328,100.289872618992,100.020735399032,99.4192463478072,100.968863801314,100.604143269184,101.093520612673,100.737434993313,100.280768876268,22632,18082,NA,NA,NA,NA,NA,103.6,104.7,2419355,3130562,2009978,2132900,1793345,63756,426827,NA,NA,340934.649,17286.59050603,102.42,105.6,2920.902,12.3,104.1,104.2,NA,89,NA,2573.1,138050.034,137952.333,NA,97.29,NA,1.6,5.9,4.2,5.6,1814,969,77836,779598211,429252.85,877564.2,NA,NA,2.4173e+10,9.887e+09,2654310000,1204,316,53.4,56.2,54.7,2452457
2016-12-01,-2,-3,-5.9,-1.6,209417479,22025,808137,6,10.9,51.4,50.1,54.5,180.809545506954,125.52,105.966017285014,52.5518570293012,49.2546059278371,44.2117432637706,41.6743881238224,37.9246965110447,33.4822849284955,23.5634455003482,800.078158609509,267.520625691063,99.9301335902574,101.991500708274,100.467914438503,104.8,104.39130072494,101.039158007017,103.057644110276,103.786847324536,102.226538989722,104.578612742779,100.016669444908,105.8,105.096691018479,103.391384051329,99.7916840263311,108.118368557515,102.124777746692,99.9167526922153,104.40870072506,105.670237784165,104.091325722856,99.4,91.2623050788396,105.909854940101,102.990610708053,110.784110022762,105.632084653789,894421,583294.23965843,356476.37080923,101.092728455937,99.3713769942561,101.269406215971,99.9616066977596,100.628327115005,100.353823083275,100.324668954569,99.4852066190775,101.050815455995,100.669751330092,101.2767066967,100.854792047001,100.398658438357,30052,22038,36841,36579,84590.6,71621,150102,103.3,104.2,2519734,2829935,2308722,1951938,1535875,64198,437726,55833.0552225628,38391.0627733776,340339.917,16131.84747447,105.62,105,3870.111,13.5,105,104.1,NA,88.8,5453780.0001,2765.5,133641.019,133555.919,NA,106.81,151.9994,1.6,8.7,4.1,7.3,1983,1043,83271,823865275,391655.6,796536.25,1305680.091,4180000,2.4165e+10,1.2208e+10,7246100000,961,314,54.4,56.3,54.5,3060736
2017-01-01,-1,-2.7,4.4,-0.7,182752414,NA,70803,NA,NA,51.3,50.3,54.6,179.107737694264,126.721,108.56199423669,53.6983395665476,49.7513002236133,42.7645269008893,40.1783785037427,38.6357750415047,33.0792493795898,22.9382973866409,806.663384201945,270.126602860117,100.525948157958,100.891592367303,101.97192513369,107.3,100.791600699942,100.639161340322,102.355889724311,104.468445611949,102.287519568792,105.558127579082,100.316719453242,104.7,104.890416845724,105.191234063828,101.791517373552,111.383549717282,102.656239508985,100.316719453242,103.208600716726,105.356676247714,105.091242396467,100.8,95.0256991027093,107.938556007889,103.152950137667,111.700803176084,102.981434024171,NA,NA,NA,101.239308580649,99.7911924165289,101.187563687021,100.087887789016,100.557484990239,100.368477721056,100.59584684115,99.4982938702345,101.120696075819,100.742775480561,101.455226868673,100.957196412125,100.516577878036,21762,17241,NA,NA,NA,NA,NA,102.7,105.2,2021260,2833093,2024647,2113653,1590189,64890,441640,NA,NA,296298.943,15754.4105932,103.05,106,2991.827,13.5,103.9,104.1,NA,89.8,NA,2623.3,124400.538,124332.248,NA,108.9,NA,2.3,9.3,7.6,7.1,1661,1111,78673,758941117,398242.25,826639.55,NA,NA,2.3903e+10,1.1998e+10,2831210000,800,322,55.3,56.2,54.6,3197053
2017-02-01,14,0.6,4.5,2.8,120078967,2373.7368,136206,NA,NA,51.6,50.8,54.2,179.470420755565,126.721,110.865543069566,57.8214647212486,50.817787353997,47.7192052435979,40.4458761459881,38.7231147883036,33.8961578499924,24.9700064716577,820.147917927543,271.429265520208,100.475106365841,101.59153403883,102.974598930481,104.5,103.291392383968,101.099157507021,101.754385964912,104.29876777754,102.55413377965,105.243962711834,100.616769461577,105.5,106.128061882252,105.291225731189,101.291559036747,110.214789372471,102.22027107574,100.818406274125,103.808650720893,106.297360857068,105.591200733272,99.8,95.4438539942504,107.497838189715,103.188827073326,112.81452363724,105.657580428433,NA,NA,NA,101.227146624329,100.27542007973,101.105100040966,100.199638783158,100.493557774076,100.389406446165,100.75172878927,99.5396753306384,101.209037041643,100.817933738967,101.580043849848,101.021662718193,100.658318609433,20006,16933,NA,NA,NA,NA,NA,103.7,105.5,2280600,3064801,2053382,2543040,1488375,65256,446581,NA,NA,241707.102,16660.69670428,105.96,106.7,2936.351,14.2,106.2,104.1,NA,90.8,NA,2297.2,126811.961,126696.879,NA,108.83,NA,2.4,2.7,3.3,3.5,1487,983,75303,730561950,316799.4,625381.15,NA,NA,2.3678e+10,8.706e+09,1354340000,859,344,57.4,56.4,54.2,2989171
2017-03-01,15,0.7,6.8,3.2,180600668,3782.0364,209099,7.6,10.9,51.8,51,55.1,194.583501570265,126.42,112.446749069137,56.4710677647293,51.9911213584786,46.5005750792391,41.8869576939704,40.0435192889649,32.9885865665752,25.2845073478977,827.157502417289,289.572944769442,100.202275120932,101.491542371469,102.573529411765,106.8,104.791267394384,102.709144090466,101.152882205514,105.113884199816,102.938394707985,105.029448201994,100.716786131022,108,105.921787709497,105.491209065911,101.291559036747,111.11948794979,102.14041762709,100.817603734757,106.408867405617,105.670237784165,105.791184067994,100.1,93.4576182594303,109.167435850102,103.402134428847,113.167291557718,107.083903170351,901939.4,455773.3338868,268441.8538788,101.196901099187,100.51555375414,101.13395104484,100.279061725224,100.470657409581,100.460509270263,100.703242501198,99.5238558802914,101.331934262821,100.889512239341,101.608002964211,101.063923105632,100.729493609182,23596,20782,36393,35711,78134.8,75313,153537,104.1,107.1,2516280,3848928,2580509,3115775,1853539,65280,445593,50681.7154503465,39740.4871161313,321895.414,20409.81792892,106.67,107,3497.917,13.2,107.6,103.8,NA,87.7,3772292.9999,2691.6,148268.897,148145.351,NA,104.15,148.4892,2.5,3.5,5.7,2.2,1730,1071,84679,864469596,402886.75,788523.7,1227464.658,4100000,2.3698e+10,1.3108e+10,4027350000,1297,499,56.4,55.8,55.1,3007833
2017-04-01,14,6,5.6,3.6,179988316,5527.5843,282652,6.5,10.7,51.2,50.6,54,187.231940619557,125.882,113.415450120025,58.0950005905172,50.431806871089,50.7000962189799,41.731705997404,39.3346301021433,35.317991804111,25.3412736377528,828.62196380318,279.657118163222,101.305620834362,104.091325722856,103.776737967914,104.4,104.291309057578,101.799151673736,101.453634085213,104.824582014662,103.639930792084,105.798505540463,101.616936156026,106.2,107.778255264289,104.791267394384,101.191567369386,112.572975765636,102.746250430979,101.312997164532,104.808734061172,107.238045466423,105.191234063828,100.2,95.4438539942504,110.226091349844,103.77820558321,111.167360381221,105.779098611455,NA,NA,NA,101.157729770617,100.730130863845,101.235919473843,100.288212304867,100.450305643043,100.544158807695,100.555899335787,99.4105401555858,101.48916016615,100.953753270378,101.629329327805,101.086475808035,100.753564116148,21683,19264,NA,NA,NA,NA,NA,104.6,105.3,2981543,5436775,3993678,5169577,2694811,65149,443989,NA,NA,305388.691,16747.20230959,106.47,107.2,3235.508,14.5,107.7,104.9,NA,88.9,NA,2724.4,137979.497,137912.356,NA,104.59,NA,4.9,4.1,10.5,14.9,1799,1016,86170,775483250,333238.4,714755.05,NA,NA,2.3933e+10,8.92e+09,4529120000,1109,523,55.5,57.3,54,2827560
2017-05-01,10,6.6,12,2,191014115,7580.0407,357505,6.5,10.7,51.2,50.7,54.5,183.510749523438,126.379,118.603538167348,57.6239129845225,53.3597399588326,44.572792669117,44.4646072703465,41.85070706624,34.8488905797238,23.4392592454851,846.763756789139,274.414146997407,101.132404030986,102.291475710357,104.077540106952,105.1,104.991250729106,104.01913317389,101.453634085213,104.046992632119,103.519147622734,105.22874891681,100.716786131022,107.5,106.643747314138,105.691192400633,100.791600699942,112.093072205585,102.248232586995,100.315524034882,106.108842403534,105.774758296316,106.2911424048,100,95.6529314400209,110.226091349844,103.615634270069,112.907828195918,106.847290369651,NA,NA,NA,101.087310085462,100.813810097725,101.364230718602,100.277222756277,100.393825079123,100.605499481796,100.55328129274,99.3892810437534,101.64933266815,101.014823072479,101.80939103391,101.07386942965,100.81043988716,22991,19495,NA,NA,NA,NA,NA,105.1,107.8,3344920,6778583,4094482,5947392,2605226,65336,444447,NA,NA,303105.085,18438.08795328,107.8,108.5,3084.763,13.6,108.1,104.8,NA,88.8,NA,2990.9,143511.354,143429.009,NA,102.05,NA,5.8,2,6.8,4.5,1824,990,88265,776313403,371714.75,796216.7,NA,NA,2.4266e+10,8.113e+09,3124270000,878,484,56.4,57.4,54.5,2590533
2017-06-01,14,11.3,14.5,4,196590894.3,10340.5206,430689,7.6,11,51.7,52,54.9,188.219547484653,127.845,117.540604836115,57.7422620316472,53.9607398910531,49.2729125194299,44.5625116827322,41.2500702240735,33.8979006440727,23.2199105233987,850.387088474999,279.35084878144,101.270346877816,103.291392383968,103.977272727273,103.8,105.891175735355,103.169140257165,101.754385964912,104.056452219281,103.62222610586,105.754131971642,101.016836139357,107.1,107.262569832402,105.191234063828,100.691609032581,111.966781795046,102.652263698036,100.815205727901,105.708809067422,106.401881369219,105.691192400633,100.2,97.0119348375294,110.515239548012,103.951081539028,111.968117997813,106.831516941591,935926.8,497632.84489244,336805.12691409,100.982639651104,101.038977371652,101.480848983963,100.267925083117,100.282690947392,100.629555238129,100.720387519774,99.4863082752653,101.819628278006,101.078730529777,102.034318084382,101.082784237769,100.93422963149,24678,22070,39417,39091,85818.5,73656,149941,104.7,107.4,3451100,7136805,5465690,7455097,2974635,65884,459610,50844.4680472663,41959.1983334531,329406.305,16696.20539078,107.81,109.2,3474.603,13.9,108.8,104.7,NA,90,7675031.9999,2822.4,142349.409,142262.633,NA,97.42,154.3385,7.6,0.6,11.4,8.6,1750,889,84634,807353714,348248.75,731032.35,1343680.803,4308000,2.4592e+10,1.4801e+10,5387920000,901,440,56.4,57.1,54.9,2711490
